concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
913164727,913164727,Synonym of,2020-09-13,NA,NA
913164728,913164728,Synonym of,2020-09-13,NA,NA
913164729,913164729,Synonym of,2020-09-13,NA,NA
913164730,913164730,Synonym of,2020-09-13,NA,NA
913164731,913164731,Synonym of,2020-09-13,NA,NA
913164732,913164732,Abbreviation of,2020-09-13,NA,NA
913164733,913164733,Synonym of,2020-09-13,NA,NA
913164733,913164733,Code Name of,2020-09-13,NA,NA
913164735,913164735,Synonym of,2020-09-13,NA,NA
913164735,913164735,Abbreviation of,2020-09-13,NA,NA
913164736,913164736,Abbreviation of,2020-09-13,NA,NA
913164737,913164737,Synonym of,2020-09-13,NA,NA
913164738,913164738,Synonym of,2020-09-13,NA,NA
913164738,913164738,Abbreviation of,2020-09-13,NA,NA
913164739,913164739,Synonym of,2020-09-13,NA,NA
913164740,913164740,Synonym of,2020-09-13,NA,NA
913164741,913164741,Synonym of,2020-09-13,NA,NA
913164742,913164742,Synonym of,2020-09-13,NA,NA
913164745,913164745,Synonym of,2020-09-13,NA,NA
913164746,913164746,Synonym of,2020-09-13,NA,NA
913164747,913164747,Synonym of,2020-09-13,NA,NA
913164748,913164748,Synonym of,2020-09-13,NA,NA
913164748,913164748,Abbreviation of,2020-09-13,NA,NA
913164749,913164749,Synonym of,2020-09-13,NA,NA
913164750,913164750,Synonym of,2020-09-13,NA,NA
913164750,913164750,Abbreviation of,2020-09-13,NA,NA
913164767,913164767,Us Brand Name of,2020-09-13,NA,NA
913164751,913164751,Us Brand Name of,2020-09-13,NA,NA
913164751,913164751,Abbreviation of,2020-09-13,NA,NA
913164767,913164767,Abbreviation of,2020-09-13,NA,NA
913164751,913164751,Code Name of,2020-09-13,NA,NA
913164767,913164767,Code Name of,2020-09-13,NA,NA
913164752,913164752,Code Name of,2020-09-13,NA,NA
913164754,913164754,Synonym of,2020-09-13,NA,NA
913164754,913164754,Code Name of,2020-09-13,NA,NA
913164755,913164755,Code Name of,2020-09-13,NA,NA
913164756,913164756,Code Name of,2020-09-13,NA,NA
913164759,913164759,Synonym of,2020-09-13,NA,NA
913164759,913164759,Abbreviation of,2020-09-13,NA,NA
913164762,913164762,Code Name of,2020-09-13,NA,NA
913164764,913164764,Synonym of,2020-09-13,NA,NA
913164764,913164764,Foreign Brand Name of,2020-09-13,NA,NA
913164764,913164764,Abbreviation of,2020-09-13,NA,NA
913164765,913164765,Code Name of,2020-09-13,NA,NA
913164766,913164766,Synonym of,2020-09-13,NA,NA
913164766,913164766,Code Name of,2020-09-13,NA,NA
913164753,913164753,Synonym of,2020-09-13,NA,NA
913164753,913164753,Code Name of,2020-09-13,NA,NA
913164768,913164768,Synonym of,2020-09-13,NA,NA
913167470,913167470,Synonym of,2020-09-13,NA,NA
913164769,913164769,Synonym of,2020-09-13,NA,NA
913167469,913167469,Synonym of,2020-09-13,NA,NA
913164769,913164769,Code Name of,2020-09-13,NA,NA
913165149,913165149,Code Name of,2020-09-13,NA,NA
913167469,913167469,Code Name of,2020-09-13,NA,NA
913161585,913161585,Synonym of,2020-09-13,NA,NA
913164734,913164734,Synonym of,2020-09-13,NA,NA
913164734,913164734,Code Name of,2020-09-13,NA,NA
913164743,913164743,Synonym of,2020-09-13,NA,NA
913164772,913164772,Synonym of,2020-09-13,NA,NA
913165388,913165388,Synonym of,2020-09-13,NA,NA
913164743,913164743,Us Brand Name of,2020-09-13,NA,NA
913164772,913164772,Us Brand Name of,2020-09-13,NA,NA
913165388,913165388,Us Brand Name of,2020-09-13,NA,NA
913164743,913164743,Abbreviation of,2020-09-13,NA,NA
913164772,913164772,Abbreviation of,2020-09-13,NA,NA
913165388,913165388,Abbreviation of,2020-09-13,NA,NA
913164774,913164774,Synonym of,2020-09-13,NA,NA
913164774,913164774,Code Name of,2020-09-13,NA,NA
913164775,913164775,Synonym of,2020-09-13,NA,NA
913166808,913166808,Synonym of,2020-09-13,NA,NA
913166808,913166808,Us Brand Name of,2020-09-13,NA,NA
913164775,913164775,Us Brand Name of,2020-09-13,NA,NA
913164776,913164776,Synonym of,2020-09-13,NA,NA
913164776,913164776,Abbreviation of,2020-09-13,NA,NA
913164777,913164777,Synonym of,2020-09-13,NA,NA
913164777,913164777,Code Name of,2020-09-13,NA,NA
913164778,913164778,Code Name of,2020-09-13,NA,NA
913167213,913167213,Code Name of,2020-09-13,NA,NA
913164779,913164779,Synonym of,2020-09-13,NA,NA
913166575,913166575,Synonym of,2020-09-13,NA,NA
913164779,913164779,Foreign Brand Name of,2020-09-13,NA,NA
913166575,913166575,Foreign Brand Name of,2020-09-13,NA,NA
913164779,913164779,Code Name of,2020-09-13,NA,NA
913166575,913166575,Code Name of,2020-09-13,NA,NA
913164780,913164780,Us Brand Name of,2020-09-13,NA,NA
913168685,913168685,Us Brand Name of,2020-09-13,NA,NA
913168686,913168686,Us Brand Name of,2020-09-13,NA,NA
913164782,913164782,Synonym of,2020-09-13,NA,NA
913164783,913164783,Synonym of,2020-09-13,NA,NA
913164783,913164783,Code Name of,2020-09-13,NA,NA
913165482,913165482,Us Brand Name of,2020-09-13,NA,NA
913164785,913164785,Us Brand Name of,2020-09-13,NA,NA
913164785,913164785,Code Name of,2020-09-13,NA,NA
913165482,913165482,Code Name of,2020-09-13,NA,NA
913164788,913164788,Synonym of,2020-09-13,NA,NA
913164788,913164788,Abbreviation of,2020-09-13,NA,NA
913164790,913164790,Synonym of,2020-09-13,NA,NA
913164790,913164790,Code Name of,2020-09-13,NA,NA
913164791,913164791,Synonym of,2020-09-13,NA,NA
913164803,913164803,Synonym of,2020-09-13,NA,NA
913164803,913164803,Us Brand Name of,2020-09-13,NA,NA
913164791,913164791,Us Brand Name of,2020-09-13,NA,NA
913164791,913164791,Abbreviation of,2020-09-13,NA,NA
913164803,913164803,Abbreviation of,2020-09-13,NA,NA
913164791,913164791,Code Name of,2020-09-13,NA,NA
913164803,913164803,Code Name of,2020-09-13,NA,NA
913164792,913164792,Synonym of,2020-09-13,NA,NA
913164792,913164792,Code Name of,2020-09-13,NA,NA
913164793,913164793,Code Name of,2020-09-13,NA,NA
913164794,913164794,Synonym of,2020-09-13,NA,NA
913164796,913164796,Synonym of,2020-09-13,NA,NA
913164801,913164801,Us Brand Name of,2020-09-13,NA,NA
913164797,913164797,Us Brand Name of,2020-09-13,NA,NA
913164797,913164797,Code Name of,2020-09-13,NA,NA
913164801,913164801,Code Name of,2020-09-13,NA,NA
913164798,913164798,Us Brand Name of,2020-09-13,NA,NA
913164800,913164800,Foreign Brand Name of,2020-09-13,NA,NA
913164800,913164800,Code Name of,2020-09-13,NA,NA
913164802,913164802,Synonym of,2020-09-13,NA,NA
913166359,913166359,Synonym of,2020-09-13,NA,NA
913166359,913166359,Us Brand Name of,2020-09-13,NA,NA
913164802,913164802,Us Brand Name of,2020-09-13,NA,NA
913164802,913164802,Code Name of,2020-09-13,NA,NA
913166359,913166359,Code Name of,2020-09-13,NA,NA
913164804,913164804,Synonym of,2020-09-13,NA,NA
913166576,913166576,Synonym of,2020-09-13,NA,NA
913164804,913164804,Code Name of,2020-09-13,NA,NA
913166576,913166576,Code Name of,2020-09-13,NA,NA
913164806,913164806,Synonym of,2020-09-13,NA,NA
913164807,913164807,Code Name of,2020-09-13,NA,NA
913164808,913164808,Synonym of,2020-09-13,NA,NA
913164808,913164808,Code Name of,2020-09-13,NA,NA
913164809,913164809,Synonym of,2020-09-13,NA,NA
913164810,913164810,Synonym of,2020-09-13,NA,NA
913164725,913164725,Synonym of,2020-09-13,NA,NA
913164813,913164813,Code Name of,2020-09-13,NA,NA
913164814,913164814,Synonym of,2020-09-13,NA,NA
913167908,913167908,Synonym of,2020-09-13,NA,NA
913164814,913164814,Acronym of,2020-09-13,NA,NA
913167908,913167908,Acronym of,2020-09-13,NA,NA
913164816,913164816,Synonym of,2020-09-13,NA,NA
913164816,913164816,Abbreviation of,2020-09-13,NA,NA
913164816,913164816,Code Name of,2020-09-13,NA,NA
913164821,913164821,Synonym of,2020-09-13,NA,NA
913164821,913164821,Code Name of,2020-09-13,NA,NA
913164822,913164822,Synonym of,2020-09-13,NA,NA
913168882,913168882,Synonym of,2020-09-13,NA,NA
913168882,913168882,Us Brand Name of,2020-09-13,NA,NA
913164822,913164822,Us Brand Name of,2020-09-13,NA,NA
913164822,913164822,Code Name of,2020-09-13,NA,NA
913168882,913168882,Code Name of,2020-09-13,NA,NA
913164823,913164823,Code Name of,2020-09-13,NA,NA
913164824,913164824,Synonym of,2020-09-13,NA,NA
913164824,913164824,Abbreviation of,2020-09-13,NA,NA
913164828,913164828,Synonym of,2020-09-13,NA,NA
913164829,913164829,Synonym of,2020-09-13,NA,NA
913167552,913167552,Synonym of,2020-09-13,NA,NA
913167552,913167552,Us Brand Name of,2020-09-13,NA,NA
913164829,913164829,Us Brand Name of,2020-09-13,NA,NA
913164829,913164829,Abbreviation of,2020-09-13,NA,NA
913167552,913167552,Abbreviation of,2020-09-13,NA,NA
913164830,913164830,Synonym of,2020-09-13,NA,NA
913164830,913164830,Code Name of,2020-09-13,NA,NA
913164831,913164831,Synonym of,2020-09-13,NA,NA
913164831,913164831,Abbreviation of,2020-09-13,NA,NA
913164832,913164832,Synonym of,2020-09-13,NA,NA
913164832,913164832,Code Name of,2020-09-13,NA,NA
913163814,913163814,Us Brand Name of,2020-09-13,NA,NA
913164833,913164833,Us Brand Name of,2020-09-13,NA,NA
913164834,913164834,Synonym of,2020-09-13,NA,NA
913165973,913165973,Synonym of,2020-09-13,NA,NA
913165973,913165973,Us Brand Name of,2020-09-13,NA,NA
913164834,913164834,Us Brand Name of,2020-09-13,NA,NA
913164834,913164834,Abbreviation of,2020-09-13,NA,NA
913165973,913165973,Abbreviation of,2020-09-13,NA,NA
913164834,913164834,Code Name of,2020-09-13,NA,NA
913165973,913165973,Code Name of,2020-09-13,NA,NA
913164835,913164835,Foreign Brand Name of,2020-09-13,NA,NA
913165272,913165272,Foreign Brand Name of,2020-09-13,NA,NA
913164835,913164835,Code Name of,2020-09-13,NA,NA
913165272,913165272,Code Name of,2020-09-13,NA,NA
913164836,913164836,Synonym of,2020-09-13,NA,NA
913164836,913164836,Code Name of,2020-09-13,NA,NA
913164837,913164837,Synonym of,2020-09-13,NA,NA
913165791,913165791,Synonym of,2020-09-13,NA,NA
913164837,913164837,Foreign Brand Name of,2020-09-13,NA,NA
913165791,913165791,Foreign Brand Name of,2020-09-13,NA,NA
913164837,913164837,Abbreviation of,2020-09-13,NA,NA
913165791,913165791,Abbreviation of,2020-09-13,NA,NA
913164837,913164837,Acronym of,2020-09-13,NA,NA
913165791,913165791,Acronym of,2020-09-13,NA,NA
913164837,913164837,Code Name of,2020-09-13,NA,NA
913165791,913165791,Code Name of,2020-09-13,NA,NA
913164826,913164826,Synonym of,2020-09-13,NA,NA
913164826,913164826,Code Name of,2020-09-13,NA,NA
913162520,913162520,Us Brand Name of,2020-09-13,NA,NA
913164838,913164838,Foreign Brand Name of,2020-09-13,NA,NA
913164838,913164838,Code Name of,2020-09-13,NA,NA
913164839,913164839,Synonym of,2020-09-13,NA,NA
913164839,913164839,Abbreviation of,2020-09-13,NA,NA
913164840,913164840,Synonym of,2020-09-13,NA,NA
913164840,913164840,Code Name of,2020-09-13,NA,NA
913164841,913164841,Abbreviation of,2020-09-13,NA,NA
913164842,913164842,Code Name of,2020-09-13,NA,NA
913164843,913164843,Us Brand Name of,2020-09-13,NA,NA
913164845,913164845,Synonym of,2020-09-13,NA,NA
913164845,913164845,Code Name of,2020-09-13,NA,NA
913164846,913164846,Abbreviation of,2020-09-13,NA,NA
913164847,913164847,Synonym of,2020-09-13,NA,NA
913164847,913164847,Abbreviation of,2020-09-13,NA,NA
913164848,913164848,Synonym of,2020-09-13,NA,NA
913164848,913164848,Code Name of,2020-09-13,NA,NA
913164849,913164849,Synonym of,2020-09-13,NA,NA
913168807,913168807,Synonym of,2020-09-13,NA,NA
913168807,913168807,Us Brand Name of,2020-09-13,NA,NA
913164849,913164849,Us Brand Name of,2020-09-13,NA,NA
913164849,913164849,Abbreviation of,2020-09-13,NA,NA
913168807,913168807,Abbreviation of,2020-09-13,NA,NA
913164852,913164852,Synonym of,2020-09-13,NA,NA
913164852,913164852,Code Name of,2020-09-13,NA,NA
913164859,913164859,Code Name of,2020-09-13,NA,NA
913164861,913164861,Code Name of,2020-09-13,NA,NA
913164866,913164866,Synonym of,2020-09-13,NA,NA
913164866,913164866,Foreign Brand Name of,2020-09-13,NA,NA
913164866,913164866,Abbreviation of,2020-09-13,NA,NA
913164867,913164867,Synonym of,2020-09-13,NA,NA
913164867,913164867,Foreign Brand Name of,2020-09-13,NA,NA
913164867,913164867,Code Name of,2020-09-13,NA,NA
913164869,913164869,Code Name of,2020-09-13,NA,NA
913164870,913164870,Foreign Brand Name of,2020-09-13,NA,NA
913164871,913164871,Us Brand Name of,2020-09-13,NA,NA
913164872,913164872,Foreign Brand Name of,2020-09-13,NA,NA
913164875,913164875,Synonym of,2020-09-13,NA,NA
913164875,913164875,Abbreviation of,2020-09-13,NA,NA
913164876,913164876,Code Name of,2020-09-13,NA,NA
913164878,913164878,Synonym of,2020-09-13,NA,NA
913168470,913168470,Synonym of,2020-09-13,NA,NA
913168470,913168470,Us Brand Name of,2020-09-13,NA,NA
913164878,913164878,Us Brand Name of,2020-09-13,NA,NA
913164880,913164880,Synonym of,2020-09-13,NA,NA
913167650,913167650,Synonym of,2020-09-13,NA,NA
913167650,913167650,Us Brand Name of,2020-09-13,NA,NA
913164880,913164880,Us Brand Name of,2020-09-13,NA,NA
913164881,913164881,Synonym of,2020-09-13,NA,NA
913164881,913164881,Foreign Brand Name of,2020-09-13,NA,NA
913164882,913164882,Abbreviation of,2020-09-13,NA,NA
913164882,913164882,Code Name of,2020-09-13,NA,NA
913164883,913164883,Synonym of,2020-09-13,NA,NA
913164883,913164883,Abbreviation of,2020-09-13,NA,NA
913164884,913164884,Synonym of,2020-09-13,NA,NA
913164884,913164884,Foreign Brand Name of,2020-09-13,NA,NA
913164886,913164886,Code Name of,2020-09-13,NA,NA
913164887,913164887,Abbreviation of,2020-09-13,NA,NA
913164888,913164888,Synonym of,2020-09-13,NA,NA
913164889,913164889,Synonym of,2020-09-13,NA,NA
913164889,913164889,Abbreviation of,2020-09-13,NA,NA
913164890,913164890,Synonym of,2020-09-13,NA,NA
913164890,913164890,Abbreviation of,2020-09-13,NA,NA
913164890,913164890,Code Name of,2020-09-13,NA,NA
913164894,913164894,Synonym of,2020-09-13,NA,NA
913164894,913164894,Code Name of,2020-09-13,NA,NA
913164895,913164895,Synonym of,2020-09-13,NA,NA
913168376,913168376,Synonym of,2020-09-13,NA,NA
913168376,913168376,Us Brand Name of,2020-09-13,NA,NA
913164895,913164895,Us Brand Name of,2020-09-13,NA,NA
913164895,913164895,Abbreviation of,2020-09-13,NA,NA
913168376,913168376,Abbreviation of,2020-09-13,NA,NA
913164895,913164895,Code Name of,2020-09-13,NA,NA
913168376,913168376,Code Name of,2020-09-13,NA,NA
913164896,913164896,Synonym of,2020-09-13,NA,NA
913164896,913164896,Code Name of,2020-09-13,NA,NA
913164897,913164897,Code Name of,2020-09-13,NA,NA
913164898,913164898,Synonym of,2020-09-13,NA,NA
913164901,913164901,Synonym of,2020-09-13,NA,NA
913164901,913164901,Code Name of,2020-09-13,NA,NA
913169003,913169003,Us Brand Name of,2020-09-13,NA,NA
913164903,913164903,Us Brand Name of,2020-09-13,NA,NA
913164903,913164903,Abbreviation of,2020-09-13,NA,NA
913169003,913169003,Abbreviation of,2020-09-13,NA,NA
913164904,913164904,Synonym of,2020-09-13,NA,NA
913164904,913164904,Code Name of,2020-09-13,NA,NA
913164905,913164905,Synonym of,2020-09-13,NA,NA
913164906,913164906,Synonym of,2020-09-13,NA,NA
913164908,913164908,Synonym of,2020-09-13,NA,NA
913164908,913164908,Abbreviation of,2020-09-13,NA,NA
913164912,913164912,Code Name of,2020-09-13,NA,NA
913164899,913164899,Synonym of,2020-09-13,NA,NA
913164913,913164913,Code Name of,2020-09-13,NA,NA
913164915,913164915,Us Brand Name of,2020-09-13,NA,NA
913167724,913167724,Us Brand Name of,2020-09-13,NA,NA
913164916,913164916,Abbreviation of,2020-09-13,NA,NA
913164917,913164917,Synonym of,2020-09-13,NA,NA
913164917,913164917,Abbreviation of,2020-09-13,NA,NA
913164918,913164918,Synonym of,2020-09-13,NA,NA
913167724,913167724,Synonym of,2020-09-13,NA,NA
913164918,913164918,Us Brand Name of,2020-09-13,NA,NA
913164920,913164920,Synonym of,2020-09-13,NA,NA
913165627,913165627,Synonym of,2020-09-13,NA,NA
913164921,913164921,Synonym of,2020-09-13,NA,NA
913164921,913164921,Abbreviation of,2020-09-13,NA,NA
913164922,913164922,Synonym of,2020-09-13,NA,NA
913164922,913164922,Code Name of,2020-09-13,NA,NA
913164923,913164923,Synonym of,2020-09-13,NA,NA
913164925,913164925,Synonym of,2020-09-13,NA,NA
913164926,913164926,Synonym of,2020-09-13,NA,NA
913166646,913166646,Synonym of,2020-09-13,NA,NA
913166646,913166646,Us Brand Name of,2020-09-13,NA,NA
913164926,913164926,Us Brand Name of,2020-09-13,NA,NA
913164927,913164927,Foreign Brand Name of,2020-09-13,NA,NA
913164928,913164928,Synonym of,2020-09-13,NA,NA
913164928,913164928,Foreign Brand Name of,2020-09-13,NA,NA
913164929,913164929,Synonym of,2020-09-13,NA,NA
913164930,913164930,Code Name of,2020-09-13,NA,NA
913164931,913164931,Synonym of,2020-09-13,NA,NA
913164931,913164931,Code Name of,2020-09-13,NA,NA
913164932,913164932,Code Name of,2020-09-13,NA,NA
913164934,913164934,Synonym of,2020-09-13,NA,NA
913166506,913166506,Synonym of,2020-09-13,NA,NA
913164935,913164935,Abbreviation of,2020-09-13,NA,NA
913164935,913164935,Code Name of,2020-09-13,NA,NA
913164937,913164937,Us Brand Name of,2020-09-13,NA,NA
913164939,913164939,Synonym of,2020-09-13,NA,NA
913164940,913164940,Synonym of,2020-09-13,NA,NA
913168478,913168478,Us Brand Name of,2020-09-13,NA,NA
913164941,913164941,Us Brand Name of,2020-09-13,NA,NA
913164941,913164941,Code Name of,2020-09-13,NA,NA
913168478,913168478,Code Name of,2020-09-13,NA,NA
913164942,913164942,Synonym of,2020-09-13,NA,NA
913164942,913164942,Foreign Brand Name of,2020-09-13,NA,NA
913164942,913164942,Abbreviation of,2020-09-13,NA,NA
913164942,913164942,Code Name of,2020-09-13,NA,NA
913164943,913164943,Synonym of,2020-09-13,NA,NA
913164944,913164944,Synonym of,2020-09-13,NA,NA
913164944,913164944,Code Name of,2020-09-13,NA,NA
913164946,913164946,Synonym of,2020-09-13,NA,NA
913164947,913164947,Synonym of,2020-09-13,NA,NA
913164949,913164949,Synonym of,2020-09-13,NA,NA
913164949,913164949,Code Name of,2020-09-13,NA,NA
913164952,913164952,Code Name of,2020-09-13,NA,NA
913164954,913164954,Code Name of,2020-09-13,NA,NA
913164958,913164958,Code Name of,2020-09-13,NA,NA
913164955,913164955,Code Name of,2020-09-13,NA,NA
913164957,913164957,Synonym of,2020-09-13,NA,NA
913168210,913168210,Synonym of,2020-09-13,NA,NA
913168210,913168210,Us Brand Name of,2020-09-13,NA,NA
913164957,913164957,Us Brand Name of,2020-09-13,NA,NA
913164957,913164957,Code Name of,2020-09-13,NA,NA
913168210,913168210,Code Name of,2020-09-13,NA,NA
913164954,913164954,Us Brand Name of,2020-09-13,NA,NA
913164958,913164958,Us Brand Name of,2020-09-13,NA,NA
913164961,913164961,Synonym of,2020-09-13,NA,NA
913165623,913165623,Synonym of,2020-09-13,NA,NA
913164962,913164962,Us Brand Name of,2020-09-13,NA,NA
913164993,913164993,Us Brand Name of,2020-09-13,NA,NA
913168663,913168663,Us Brand Name of,2020-09-13,NA,NA
913164963,913164963,Code Name of,2020-09-13,NA,NA
913164964,913164964,Synonym of,2020-09-13,NA,NA
913164964,913164964,Code Name of,2020-09-13,NA,NA
913164965,913164965,Synonym of,2020-09-13,NA,NA
913164965,913164965,Code Name of,2020-09-13,NA,NA
913164966,913164966,Code Name of,2020-09-13,NA,NA
913164967,913164967,Abbreviation of,2020-09-13,NA,NA
913164967,913164967,Code Name of,2020-09-13,NA,NA
913164968,913164968,Synonym of,2020-09-13,NA,NA
913164968,913164968,Code Name of,2020-09-13,NA,NA
913164969,913164969,Code Name of,2020-09-13,NA,NA
913164970,913164970,Synonym of,2020-09-13,NA,NA
913164970,913164970,Code Name of,2020-09-13,NA,NA
913164971,913164971,Code Name of,2020-09-13,NA,NA
913164972,913164972,Synonym of,2020-09-13,NA,NA
913164972,913164972,Code Name of,2020-09-13,NA,NA
913164973,913164973,Code Name of,2020-09-13,NA,NA
913164974,913164974,Code Name of,2020-09-13,NA,NA
913164975,913164975,Code Name of,2020-09-13,NA,NA
913164976,913164976,Synonym of,2020-09-13,NA,NA
913164976,913164976,Code Name of,2020-09-13,NA,NA
913164977,913164977,Code Name of,2020-09-13,NA,NA
913164978,913164978,Synonym of,2020-09-13,NA,NA
913164978,913164978,Code Name of,2020-09-13,NA,NA
913164979,913164979,Code Name of,2020-09-13,NA,NA
913164980,913164980,Synonym of,2020-09-13,NA,NA
913167270,913167270,Synonym of,2020-09-13,NA,NA
913168089,913168089,Synonym of,2020-09-13,NA,NA
913164980,913164980,Us Brand Name of,2020-09-13,NA,NA
913167270,913167270,Us Brand Name of,2020-09-13,NA,NA
913168089,913168089,Us Brand Name of,2020-09-13,NA,NA
913164980,913164980,Foreign Brand Name of,2020-09-13,NA,NA
913167270,913167270,Foreign Brand Name of,2020-09-13,NA,NA
913168089,913168089,Foreign Brand Name of,2020-09-13,NA,NA
913164980,913164980,Code Name of,2020-09-13,NA,NA
913167270,913167270,Code Name of,2020-09-13,NA,NA
913168089,913168089,Code Name of,2020-09-13,NA,NA
913164982,913164982,Synonym of,2020-09-13,NA,NA
913164982,913164982,Code Name of,2020-09-13,NA,NA
913164983,913164983,Us Brand Name of,2020-09-13,NA,NA
913165325,913165325,Us Brand Name of,2020-09-13,NA,NA
913167286,913167286,Us Brand Name of,2020-09-13,NA,NA
913164983,913164983,Foreign Brand Name of,2020-09-13,NA,NA
913165325,913165325,Foreign Brand Name of,2020-09-13,NA,NA
913167286,913167286,Foreign Brand Name of,2020-09-13,NA,NA
913164985,913164985,Abbreviation of,2020-09-13,NA,NA
913164986,913164986,Synonym of,2020-09-13,NA,NA
913164986,913164986,Code Name of,2020-09-13,NA,NA
913164989,913164989,Synonym of,2020-09-13,NA,NA
913164989,913164989,Code Name of,2020-09-13,NA,NA
913164990,913164990,Foreign Brand Name of,2020-09-13,NA,NA
913164991,913164991,Synonym of,2020-09-13,NA,NA
913164992,913164992,Synonym of,2020-09-13,NA,NA
913164998,913164998,Synonym of,2020-09-13,NA,NA
913165713,913165713,Synonym of,2020-09-13,NA,NA
913164992,913164992,Us Brand Name of,2020-09-13,NA,NA
913164998,913164998,Us Brand Name of,2020-09-13,NA,NA
913165713,913165713,Us Brand Name of,2020-09-13,NA,NA
913164206,913164206,Foreign Brand Name of,2020-09-13,NA,NA
913164994,913164994,Foreign Brand Name of,2020-09-13,NA,NA
913167524,913167524,Foreign Brand Name of,2020-09-13,NA,NA
913164995,913164995,Synonym of,2020-09-13,NA,NA
913164997,913164997,Synonym of,2020-09-13,NA,NA
913164997,913164997,Code Name of,2020-09-13,NA,NA
913165001,913165001,Synonym of,2020-09-13,NA,NA
913165001,913165001,Code Name of,2020-09-13,NA,NA
913165002,913165002,Code Name of,2020-09-13,NA,NA
913165004,913165004,Synonym of,2020-09-13,NA,NA
913165004,913165004,Code Name of,2020-09-13,NA,NA
913165005,913165005,Synonym of,2020-09-13,NA,NA
913165006,913165006,Abbreviation of,2020-09-13,NA,NA
913165007,913165007,Synonym of,2020-09-13,NA,NA
913165007,913165007,Abbreviation of,2020-09-13,NA,NA
913165009,913165009,Synonym of,2020-09-13,NA,NA
913165009,913165009,Code Name of,2020-09-13,NA,NA
913165010,913165010,Synonym of,2020-09-13,NA,NA
913165011,913165011,Synonym of,2020-09-13,NA,NA
913165011,913165011,Code Name of,2020-09-13,NA,NA
913165012,913165012,Code Name of,2020-09-13,NA,NA
913165013,913165013,Synonym of,2020-09-13,NA,NA
913165013,913165013,Code Name of,2020-09-13,NA,NA
913165015,913165015,Foreign Brand Name of,2020-09-13,NA,NA
913165016,913165016,Synonym of,2020-09-13,NA,NA
913165020,913165020,Synonym of,2020-09-13,NA,NA
913165537,913165537,Synonym of,2020-09-13,NA,NA
913166592,913166592,Synonym of,2020-09-13,NA,NA
913166635,913166635,Synonym of,2020-09-13,NA,NA
913168471,913168471,Synonym of,2020-09-13,NA,NA
913164770,913164770,Synonym of,2020-09-13,NA,NA
913165016,913165016,Us Brand Name of,2020-09-13,NA,NA
913165020,913165020,Us Brand Name of,2020-09-13,NA,NA
913165537,913165537,Us Brand Name of,2020-09-13,NA,NA
913166592,913166592,Us Brand Name of,2020-09-13,NA,NA
913166635,913166635,Us Brand Name of,2020-09-13,NA,NA
913168471,913168471,Us Brand Name of,2020-09-13,NA,NA
913164770,913164770,Us Brand Name of,2020-09-13,NA,NA
913165016,913165016,Abbreviation of,2020-09-13,NA,NA
913165020,913165020,Abbreviation of,2020-09-13,NA,NA
913165537,913165537,Abbreviation of,2020-09-13,NA,NA
913166592,913166592,Abbreviation of,2020-09-13,NA,NA
913166635,913166635,Abbreviation of,2020-09-13,NA,NA
913168471,913168471,Abbreviation of,2020-09-13,NA,NA
913164770,913164770,Abbreviation of,2020-09-13,NA,NA
913165016,913165016,Code Name of,2020-09-13,NA,NA
913165020,913165020,Code Name of,2020-09-13,NA,NA
913165537,913165537,Code Name of,2020-09-13,NA,NA
913166592,913166592,Code Name of,2020-09-13,NA,NA
913166635,913166635,Code Name of,2020-09-13,NA,NA
913168471,913168471,Code Name of,2020-09-13,NA,NA
913164770,913164770,Code Name of,2020-09-13,NA,NA
913165017,913165017,Synonym of,2020-09-13,NA,NA
913168472,913168472,Synonym of,2020-09-13,NA,NA
913165018,913165018,Synonym of,2020-09-13,NA,NA
913165018,913165018,Code Name of,2020-09-13,NA,NA
913165021,913165021,Synonym of,2020-09-13,NA,NA
913165030,913165030,Synonym of,2020-09-13,NA,NA
913168798,913168798,Synonym of,2020-09-13,NA,NA
913165021,913165021,Us Brand Name of,2020-09-13,NA,NA
913165030,913165030,Us Brand Name of,2020-09-13,NA,NA
913168798,913168798,Us Brand Name of,2020-09-13,NA,NA
913165021,913165021,Foreign Brand Name of,2020-09-13,NA,NA
913165030,913165030,Foreign Brand Name of,2020-09-13,NA,NA
913168798,913168798,Foreign Brand Name of,2020-09-13,NA,NA
913165021,913165021,Abbreviation of,2020-09-13,NA,NA
913165030,913165030,Abbreviation of,2020-09-13,NA,NA
913168798,913168798,Abbreviation of,2020-09-13,NA,NA
913165022,913165022,Synonym of,2020-09-13,NA,NA
913165022,913165022,Abbreviation of,2020-09-13,NA,NA
913165023,913165023,Synonym of,2020-09-13,NA,NA
913165026,913165026,Synonym of,2020-09-13,NA,NA
913165026,913165026,Abbreviation of,2020-09-13,NA,NA
913165028,913165028,Synonym of,2020-09-13,NA,NA
913165028,913165028,Abbreviation of,2020-09-13,NA,NA
913163760,913163760,Us Brand Name of,2020-09-13,NA,NA
913165029,913165029,Us Brand Name of,2020-09-13,NA,NA
913165032,913165032,Code Name of,2020-09-13,NA,NA
913165033,913165033,Synonym of,2020-09-13,NA,NA
913165033,913165033,Code Name of,2020-09-13,NA,NA
913165034,913165034,Code Name of,2020-09-13,NA,NA
913165035,913165035,Synonym of,2020-09-13,NA,NA
913165035,913165035,Code Name of,2020-09-13,NA,NA
