concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
918136125,autologous natural killer cell-like CTLs,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136126,autologous nectin-4/FAP-targeted CAR-T cells,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136127,autologous neuroblastoma lysate/KLH-pulsed dendritic cell vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136128,autologous NKG2D CAR-CD3zeta-DAP10-expressing T lymphocytes CYAD-01,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136129,autologous NSCLC DNA-transfected semi-allogeneic fibroblasts MRC-5 vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136130,autologous NSCLC peptide-specific dendritic cell vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136131,autologous NY-ESO-1 TCR-targeted T lymphocytes,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136132,autologous NY-ESO-1-melanoma-specific CD8+ T cells,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136133,autologous NY-ESO-1-redirected CRISPR-edited T cells,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136134,autologous NY-ESO-1-specific CD8-positive T lymphocytes,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136135,autologous OFA-iLRP RNA-transfected dendritic cell vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136291,Beleodaq,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136136,autologous ovarian cancer immunogene-modified T lymphocytes,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136137,autologous ovarian cancer-specific cytotoxic T lymphocytes,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136138,autologous ovarian tumor cell lysate-pulsed dendritic cell vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136139,autologous oxidized ovarian tumor cell lysate vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136140,autologous pancreatic adenocarcinoma lysate- and mRNA-loaded dendritic cell vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136141,autologous PBLs retrovirally-transduced with TCRs targeting neoantigens,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136142,autologous PD-1 antibody-expressing mesothelin-specific CAR-T cells,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136143,autologous PD1-inhibiting anti-CD19 4-1BB CAR T cells,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136144,autologous PD-1-targeted chimeric switch receptor-modified T lymphocytes,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136145,autologous PD-L1/CD80/CD86-targeted CAR-T cells,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136146,autologous peripheral blood lymphocytes cotransduced with retroviral vectors encoding inducible IL-12 and anti-NY-ESO-1 TCR,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136147,autologous peripheral blood lymphocytes from ibrutinib-treated chronic lymphocytic leukemia patients IOV-2001,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136148,autologous pluripotent ALDHbr stem cells ALD-451,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136149,autologous PRAME-targeting TCR-modified T cells MDG1011,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136150,autologous prostate cancer antigen-expressing dendritic cell vaccine BPX-101,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136151,autologous prostate stem cell antigen-specific CAR T cells BPX-601,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136152,autologous PSMA-4SCAR-expressing T cells 4SCAR-PSMA,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136153,autologous PSMA-specific TGFβ-resistant CAR T cells,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136154,autologous rapamycin-resistant Th1/Tc1 cells RAPA-201,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136155,autologous renal cell carcinoma tumor lysate-dendritic cell vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136156,autologous ROR2-targeted CAR-T cells CCT301-59,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136157,autologous sarcoma cell lysate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136158,autologous sarcoma lysate-pulsed dendritic cell vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136159,autologous T lymphocytes expressing NY-ESO-1-C259-specific enhanced T cell receptors,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136160,autologous TAAs-loaded autologous dendritic cells AV-GBM-1,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136161,autologous TBX-4000-treated peripheral blood mononuclear cells TBX-3400,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136162,autologous TCR-engineered T cells IMA201,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136163,autologous TCR-engineered T cells IMA202,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136164,autologous TCR-engineered T cells IMA203,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136165,autologous tetravalent dendritic cell vaccine MIDRIX4-LUNG,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136166,autologous Tn-MUC1-specific CAR T lymphocytes,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136167,autologous tumor cell proteoliposome chronic lymphocytic leukemia vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136168,autologous tumor cell vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136169,autologous tumor infiltrating lymphocytes LN-144,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136170,autologous tumor infiltrating lymphocytes LN-145,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136171,CDK4/6 inhibitor CS3002,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136172,autologous tumor-associated antigen-specific cytotoxic T lymphocytes,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136173,autologous tumor-associated peptide antigen-pulsed dendritic cell vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136174,autologous tumor-infiltrating lymphocytes MDA-TIL,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136175,autologous tumor-specific antigen-loaded dendritic cells,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136176,autologous WT1-TCRc4 gene-transduced CD8-positive Tcm/Tn lymphocytes,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136177,avadomide,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136178,Avage,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136179,avanafil,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136180,Avandia,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136181,avapritinib,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136182,Avastin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136183,avatrombopag maleate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136184,Aveeno cream,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136185,Avelox,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136186,avelumab,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136187,Avemar,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136188,Aviane,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136189,Avinza,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136190,Avita,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136191,avitinib maleate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136192,Avlosulfon,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136193,Avmacol,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136194,AVN944,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136195,Avodart,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136196,Avycaz,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136197,axicabtagene ciloleucel,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136198,axitinib,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136199,AXL inhibitor BGB324,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136200,AXL inhibitor DS-1205c,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136201,AXL inhibitor SLC-391,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136202,AXL kinase inhibitor TP-0903,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136203,AXL/ FLT3/VEGFR2 inhibitor KC1036,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136204,AXL/cMET receptor tyrosine kinase inhibitor BPI-9016M,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136205,Axl/Mer inhibitor INCB081776,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136206,Axl/Mer inhibitor ONO-7475,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136207,Axumin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136208,Aygestin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136209,Ayvakit,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136210,azacitidine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136211,Azactam,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136212,azapicyl,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136213,azaserine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136214,AzaSite,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136215,azathioprine sodium,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136216,Azedra,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136217,Azedra,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136218,aziridinylbenzoquinone RH1,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136219,azithromycin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136220,Azixa,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136221,AZP,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136222,aztreonam,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136223,Azulfidine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136224,azurin-derived cell-penetrating peptide p28,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136225,B16alphaGal melanoma vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136226,B43-PAP immunotoxin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136227,cobalamin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136228,B7-DC cross-linking antibody rHIgM12B7,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136229,babaodan capsule,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136230,bacitracin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136231,baclofen,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136232,baclofen/amitriptyline/ketamine gel,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136233,bacteriophage phi X 174,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136234,Bactrim,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136235,bafetinib,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136236,Bag Balm,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136237,balanced crystalloid solution,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136238,balixafortide,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136239,baloxavir marboxil,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136240,baltaleucel-T,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136241,Balversa,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136242,Balziva,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136243,banoxantrone,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136244,Baraclude,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136245,barasertib,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136246,bardoxolone,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136247,baricitinib,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136248,barium sulfate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136249,Barseb HC,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136250,Basen,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136251,basiliximab,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136252,batabulin sodium,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136253,Bavencio,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136254,bavituximab,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136255,BAY 56-3722,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136256,BayGam,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136257,bazedoxifene,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136258,BC-819 plasmid/polyethylenimine complex,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136259,BCG solution,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136260,BCG Tokyo-172 strain vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136261,BCG vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136262,Bcl-2 inhibitor APG 2575,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136263,Bcl-2 inhibitor BCL201,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136264,Bcl-2 inhibitor LP-108,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136265,Bcl-2 inhibitor S65487,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136266,Bcl-2/Bcl-XL inhibitor APG-1252,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136267,BCMA CART cells secreting mutant PD-1Fc fusion protein,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136268,BCMA x CD3 T-cell-engaging antibody CC-93269,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136269,BCMA-CD19 compound CAR T cells,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136270,BCMA-specific CAR-expressing T lymphocytes,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136271,bcr-abl (b2a2)-derived peptide vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136272,bcr-abl (b3a2)-derived peptide vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136273,Bcr-Abl kinase inhibitor K0706,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136274,Bcr-Abl kinase inhibitor PF-114,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136275,bcr-abl p210-b3a2 breakpoint-derived multipeptide vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136276,bcr-abl peptide vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136277,BCR-ABL/KIT/AKT/ERK inhibitor HQP1351,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136278,BEACOPP regimen,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136279,Bead Block Compressible Microspheres,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136280,becatecarin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136281,beclomethasone dipropionate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136282,Beclovent,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136283,Beconase,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136284,Beesix,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136285,BeetElite NeoShot,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136286,beetroot juice,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136287,Begedina,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136288,begelomab,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136289,belagenpumatucel-L,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136292,belimumab,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136293,belinostat,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136294,belotecan hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136295,bemarituzumab,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136296,bemiparin sodium,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136297,bempegaldesleukin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136298,Benadryl,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136299,benazepril hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136300,bendamustine hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136301,bendamustine-containing nanoparticle-based formulation RXDX-107,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136302,Bendeka,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136303,Bendopa,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136304,Benefin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136305,benegrastim,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136306,Benemid,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136307,Beneo Synergy 1,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136308,Benlysta,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136309,Benoquin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136310,benralizumab,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136311,benzaldehyde dimethane sulfonate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136312,benzoylphenylurea,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136313,benzydamine hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136314,BEP regimen,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136315,berberine chloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136316,berubicin hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136317,Berubigen,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136318,Besponsa,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136319,BET bromodomain inhibitor ZEN-3694,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136320,BET bromodomains 2/3/4 inhibitor MK-8628,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136321,BET inhibitor ABBV-744,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136322,BET inhibitor BAY1238097,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136323,BET inhibitor BMS-986158,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136324,BET inhibitor CC-90010,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136325,BET inhibitor CPI-0610,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136326,BET inhibitor FT-1101,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136327,BET inhibitor GS-5829,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136328,BET inhibitor GSK2820151,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136329,BET inhibitor INCB054329,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136330,BET inhibitor RO6870810,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136331,beta carotene,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136332,Betadine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136333,Betadine Solution,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136334,beta-elemene,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136335,beta-glucan,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136336,beta-glucan MM-10-001,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136337,beta-glucan/alginate/hyaluronic acid/squalene/avocado oil-containing emulsion,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136338,beta-glucan/Lactobacillus casei/Bifidobacterium lactis-based supplement,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136339,betahistine hydrochloride nasal spray,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136340,beta-hydroxy-beta-methylbutyrate supplement,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136341,beta-lapachone,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136342,beta-lapachone prodrug ARQ 761,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136343,Betalin 12,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136344,BetaMarc,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136345,betamethasone,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136346,beta-thioguanine deoxyriboside,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136347,BET-bromodomain inhibitor ODM-207,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136348,bethanechol chloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136349,betulinic acid,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136350,bevacizumab,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136351,bevacizumab-IRDye 800CW,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136352,bexarotene,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136353,Bextra,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918136354,Bexxar,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
